file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Acer\Desktop\cloned\Mycat2\proxy\src\main\java\io\mycat\proxy\reactor\SessionThread.java,io.mycat.proxy.reactor.SessionThread,interface,1,3,2,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\column\DoubleColumn.java,io.ordinate.engine.function.column.DoubleColumn,class,5,6,1,5,9,2,0,4,5,0.5,0.3809524,0.47619048,7,1,7,0,0,0,7,0,0,0,2,0,0,1,0,1,1,0,1,33,8,0,0,0,0,0,2,3,0,2,1,0,0,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\config\src\main\java\io\mycat\config\SharingFuntionRootConfig.java,io.mycat.config.SharingFuntionRootConfig,class,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\math\DivDoubleFunctionFactory.java,io.ordinate.engine.function.math.DivDoubleFunctionFactory$DivDoubleFunc,innerclass,5,5,0,5,7,2,0,3,0,0.44444445,0.6666667,1.0,6,0,6,0,0,0,6,0,0,0,3,0,0,0,0,3,2,0,0,29,6,0,0,0,2,0,1,5,1,5,1,0,0,0,17,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\vertx\core\impl\future\FutureImpl.java,io.vertx.core.impl.future.FutureImpl$Anonymous3,anonymous,1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\vertx\core\impl\future\FutureImpl.java,io.vertx.core.impl.future.FutureImpl$Anonymous2,anonymous,1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\vertx\core\impl\future\FutureImpl.java,io.vertx.core.impl.future.FutureImpl$Anonymous1,anonymous,1,1,0,1,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\migrate\src\main\java\io\mycat\migrate\MycatJdbcMigrateService.java,io.mycat.migrate.MycatJdbcMigrateService,class,11,12,1,11,73,1,0,130,105,0.93333334,0.0,0.0,15,3,2,4,9,0,11,0,0,0,1,0,0,1,0,0,0,0,30,320,22,12,9,12,1,30,24,83,8,76,4,0,0,1,166,1,11
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\mysqlclient\command\QueryCommand.java,io.mycat.mysqlclient.command.QueryCommand,class,13,14,1,13,22,2,0,25,0,0.6333333,0.53333336,0.6666667,6,0,5,0,0,1,6,0,0,0,10,1,0,7,0,3,1,0,3,100,1,0,4,1,0,5,8,18,1,12,3,0,0,0,62,1,4
C:\Users\Acer\Desktop\cloned\Mycat2\va\src\main\java\cn\mycat\vertx\xa\SimpleConfig.java,cn.mycat.vertx.xa.SimpleConfig,class,0,0,0,0,9,1,0,0,8,0.68253964,0.3888889,1.0,9,0,9,0,0,0,9,0,0,0,7,0,0,7,0,0,0,0,0,42,7,0,0,0,0,1,0,7,1,7,0,0,0,0,18,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\adapter\enumerable\RexImpTable.java,org.apache.calcite.adapter.enumerable.RexImpTable$SumImplementor,innerclass,7,7,0,7,5,2,0,13,3,0.0,0.0,0.0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,2,0,0,1,5,4,0,3,1,0,0,0,25,8,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\ExecuteCode.java,io.mycat.sqlhandler.ExecuteCode,enum,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,5,1,0,1,0,0,0,0,21,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\TimeProvider.java,io.mycat.util.TimeProvider,enum,2,3,1,2,3,1,0,4,0,0.0,NaN,NaN,3,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,15,1,0,0,0,0,0,2,2,0,1,1,0,0,1,13,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastFloatToDatetimeFunctionFactory.java,io.ordinate.engine.function.cast.CastFloatToDatetimeFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,1,1,0,0,0,0,0,1,0,14,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\proxy\src\main\java\io\mycat\proxy\session\SessionManager.java,io.mycat.proxy.session.SessionManager$FrontSessionManager,interface,3,3,0,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\mysql\MySQLType.java,io.mycat.beans.mysql.MySQLType,enum,1,2,1,1,105,1,0,14,67,0.9720497,0.03846154,0.03846154,14,2,13,1,0,0,13,0,0,0,46,38,36,8,2,0,45,0,41,268,29,0,1,0,2,84,103,46,0,79,2,0,0,33,353,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\org\apache\doris\common\PatternMatcher.java,org.apache.doris.common.PatternMatcher,class,1,2,1,1,23,1,0,15,4,0.625,0.0,0.0,4,3,2,2,0,0,2,0,0,0,2,1,0,2,0,0,1,0,4,99,5,2,5,1,0,6,6,15,6,12,3,0,0,0,46,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\executor\MycatBatchNestedLoopJoin.java,io.mycat.calcite.executor.MycatBatchNestedLoopJoin,class,12,14,2,12,6,2,0,11,0,0.2,0.6,0.6,5,1,4,0,1,0,5,0,0,0,1,0,0,1,0,0,1,0,0,28,4,1,0,0,1,1,0,5,0,5,1,0,0,1,43,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\stringfunction\HexFunction.java,io.mycat.calcite.sqlfunction.stringfunction.HexFunction,class,8,9,1,8,7,2,0,10,3,1.0,0.0,0.0,3,1,3,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,1,31,5,0,0,0,3,2,0,8,0,8,1,0,0,0,36,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\replica\ReplicaType.java,io.mycat.replica.ReplicaType,enum,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\beans\mycat\ResultSetBuilder.java,io.mycat.beans.mycat.ResultSetBuilder$DefObjectRowIteratorImpl,innerclass,2,2,0,2,5,2,0,2,2,0.5833333,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,3,0,0,0,0,3,2,0,0,24,3,0,0,0,0,0,0,5,0,3,1,0,0,0,17,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\assemble\LockTest.java,io.mycat.assemble.LockTest,class,4,4,0,4,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,0,50,0,2,0,2,2,0,0,0,32,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\BackendTableInfo.java,io.mycat.BackendTableInfo,class,7,12,5,7,10,1,0,6,21,0.6,0.26666668,0.33333334,10,0,10,0,0,0,10,0,0,0,2,0,0,2,0,0,0,0,0,35,8,0,0,0,0,5,0,2,3,2,0,0,0,0,21,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\sql\UserCaseTest.java,io.mycat.sql.UserCaseTest,class,14,15,1,14,51,1,0,102,1035,0.0,0.0,0.0,46,0,45,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,88,810,0,3,0,47,0,920,55,220,77,206,3,0,0,0,267,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\rel\metadata\RelMdColumnUniqueness.java,org.apache.calcite.rel.metadata.RelMdColumnUniqueness,class,37,38,1,37,91,1,0,60,276,1.0,0.0,0.0,24,2,19,5,0,0,19,0,0,0,1,1,1,0,0,0,1,0,18,279,50,7,16,1,14,2,14,55,2,40,5,0,0,1,169,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\proxy\src\main\java\io\mycat\runtime\MycatDataContextImpl.java,io.mycat.runtime.MycatDataContextImpl$Anonymous1,anonymous,5,5,0,5,7,1,0,17,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,29,3,1,3,0,0,0,0,10,0,11,5,0,0,3,25,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\datasource\src\main\java\io\mycat\datasource\jdbc\mongodb\MongoConnection.java,io.mycat.datasource.jdbc.mongodb.MongoConnection,class,8,12,4,8,58,1,0,7,1490,0.92857146,0.016233766,0.022077922,56,0,56,0,0,0,56,0,0,0,4,0,0,4,0,0,0,0,0,168,38,0,2,0,0,1,17,8,0,4,1,0,0,0,102,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\MonthOfYearFunctionFactory.java,io.ordinate.engine.function.time.MonthOfYearFunctionFactory$Func,innerclass,4,4,0,4,5,2,0,4,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,1,0,0,20,4,0,0,0,0,0,1,4,0,4,1,0,0,0,15,26,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\ddl\SQLCreateProcedureHandler.java,io.mycat.sqlhandler.ddl.SQLCreateProcedureHandler$Anonymous2,anonymous,1,1,0,1,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,2,0,0,0,0,12,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\SqlImplementor.java,io.mycat.calcite.SqlImplementor$Context,innerclass,43,43,0,43,127,1,0,100,189,0.8333333,0.12820514,0.12820514,22,0,9,9,3,1,13,1,0,0,3,0,0,1,0,2,3,0,4,493,61,13,29,0,12,4,39,125,12,98,5,2,0,0,194,1033,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\table\QueryBuilder.java,io.mycat.calcite.table.QueryBuilder$Anonymous1,anonymous,5,5,0,5,4,1,0,4,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastDateToFloatFunctionFactory.java,io.ordinate.engine.function.cast.CastDateToFloatFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,1,0,0,0,0,0,1,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\springdata\GlobalTableJPATest.java,io.mycat.springdata.GlobalTableJPATest,class,4,5,1,4,2,2,1,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,1,0,3,0,1,0,0,0,0,17,1025,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastDoubleToIntFunctionFactory.java,io.ordinate.engine.function.cast.CastDoubleToIntFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,1,1,0,0,0,0,0,1,0,14,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\physicalplan\FilterPlan.java,io.ordinate.engine.physicalplan.FilterPlan,class,13,15,2,13,12,1,0,22,1,0.625,0.46666667,0.6666667,6,0,6,0,0,0,6,0,0,0,4,1,0,1,0,3,4,0,0,75,6,3,1,2,0,2,7,21,1,21,5,0,0,2,45,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\assemble\SpmTest.java,io.mycat.assemble.SpmTest$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\router\src\main\java\io\mycat\router\mycat1xfunction\PartitionByDateEx.java,io.mycat.router.mycat1xfunction.PartitionByDateEx,class,6,8,2,6,30,2,0,27,32,0.7884615,0.2820513,0.7051282,13,0,12,0,1,0,13,0,0,0,16,4,0,16,0,0,4,0,8,130,8,2,3,3,6,14,10,35,14,28,3,1,0,0,76,1,1
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\ratelimiter\TimeRateLimiterService.java,io.mycat.ratelimiter.TimeRateLimiterService,class,4,5,1,4,9,1,0,12,0,0.625,0.5,0.5,4,1,4,0,0,0,4,0,0,0,2,1,1,0,0,1,1,0,0,42,4,0,2,0,0,0,0,7,0,7,3,0,1,2,29,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastLongToDoubleFunctionFactory.java,io.ordinate.engine.function.cast.CastLongToDoubleFunctionFactory$Func,innerclass,3,3,0,3,5,2,0,2,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,1,0,0,19,4,0,0,0,0,0,1,3,0,3,1,0,0,0,12,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\constant\DateTypeConstant.java,io.ordinate.engine.function.constant.DateTypeConstant,class,4,5,1,4,1,2,0,0,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,11,1,0,0,0,0,0,1,1,0,1,0,1,0,0,14,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\ddl\SQLCreateProcedureHandler.java,io.mycat.sqlhandler.ddl.SQLCreateProcedureHandler$Anonymous1,anonymous,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\mathfunction\CRC32Function.java,io.mycat.calcite.sqlfunction.mathfunction.CRC32Function,class,2,3,1,2,3,2,0,4,1,1.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,14,2,0,1,0,0,2,1,2,0,2,1,0,0,0,17,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ApplicationContext.java,io.mycat.util.ApplicationContext$BeanWrapper,innerclass,6,6,0,6,39,1,0,21,118,0.9470588,0.066176474,0.11029412,17,0,17,0,0,0,17,0,0,0,10,6,6,4,0,0,6,0,1,133,13,3,11,3,0,10,0,21,4,21,3,0,0,0,100,9,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\buffer\DefaultReactorBufferPool.java,io.mycat.buffer.DefaultReactorBufferPool$Anonymous1,anonymous,4,4,0,4,8,1,0,10,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,26,7,0,0,0,0,1,0,0,0,0,0,0,0,0,14,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\infofunction\MycatConnectionIdFunction.java,io.mycat.calcite.sqlfunction.infofunction.MycatConnectionIdFunction,class,6,7,1,6,2,2,0,1,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,22,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastShortToDoubleFunctionFactory.java,io.ordinate.engine.function.cast.CastShortToDoubleFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,1,0,0,0,0,0,1,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\info\RowCountFunction.java,io.ordinate.engine.function.info.RowCountFunction,class,7,8,1,7,5,2,0,2,8,0.6,0.1,0.1,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,17,3,0,0,0,0,0,0,1,0,1,0,0,0,0,18,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\string\BinFunctionFactory.java,io.ordinate.engine.function.string.BinFunctionFactory,class,5,5,0,5,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\QuarterFunctionFactory.java,io.ordinate.engine.function.time.QuarterFunctionFactory,class,5,5,0,5,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0,0,0,0,0,0,1,0,13,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\calcite\sqlfunction\stringfunction\ChrFunction.java,io.mycat.calcite.sqlfunction.stringfunction.ChrFunction,class,3,4,1,3,3,3,0,3,1,0.75,0.0,0.0,2,1,2,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,1,13,2,0,1,0,0,2,0,2,0,2,1,0,0,0,17,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\gsi\GSIService.java,io.mycat.gsi.GSIService$RowIndexValues,innerclass,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,0,4,0,0,3,0,0,9,1,0,0,0,0,3,0,3,1,4,0,0,0,0,13,0,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentLinkedHashMap.java,io.mycat.util.ConcurrentLinkedHashMap$DrainStatus$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentLinkedHashMap.java,io.mycat.util.ConcurrentLinkedHashMap$DrainStatus$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\ConcurrentLinkedHashMap.java,io.mycat.util.ConcurrentLinkedHashMap$DrainStatus$Anonymous3,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\exporter\HeartbeatCollector.java,io.mycat.exporter.HeartbeatCollector,class,7,8,1,7,3,2,0,15,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,5,23,1,1,0,1,0,6,0,9,1,11,2,0,0,2,42,1,1
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\org\apache\calcite\adapter\enumerable\RexImpTable.java,org.apache.calcite.adapter.enumerable.RexImpTable$JsonArrayAggImplementor,innerclass,8,8,0,8,6,1,0,15,9,0.5,0.2,0.2,6,1,4,0,0,2,6,0,0,0,1,0,0,1,0,0,1,0,3,22,2,0,0,0,0,1,2,2,0,2,0,0,0,1,38,8,0
C:\Users\Acer\Desktop\cloned\Mycat2\example\src\test\java\io\mycat\exception\ReadResultSetTest.java,io.mycat.exception.ReadResultSetTest,class,2,2,0,2,6,1,0,8,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,81,0,0,0,6,0,96,0,6,6,6,1,0,0,0,58,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\datasource\src\main\java\io\mycat\datasource\jdbc\mongodb\MongoResultSetMetaData.java,io.mycat.datasource.jdbc.mongodb.MongoResultSetMetaData,class,2,3,1,2,34,1,0,0,250,0.875,0.04710145,0.13043478,24,0,24,0,0,0,24,0,0,0,4,0,0,4,0,0,0,0,0,108,33,0,1,0,0,11,9,4,4,4,1,0,0,0,53,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\util\FastSqlUtils.java,io.mycat.util.FastSqlUtils,class,18,18,0,18,12,1,0,33,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,93,4,0,1,0,6,16,1,14,2,14,1,0,1,3,43,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\time\TimeDiffFunctionFactory.java,io.ordinate.engine.function.time.TimeDiffFunctionFactory,class,5,5,0,5,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0,0,0,0,0,0,1,0,13,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastSymbolToByteFunctionFactory.java,io.ordinate.engine.function.cast.CastSymbolToByteFunctionFactory$Func,innerclass,3,3,0,3,5,2,0,4,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,1,0,1,1,0,1,19,4,0,0,0,0,0,1,3,0,3,1,0,0,0,14,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\ast\HBTBuiltinHelper.java,io.mycat.hbt.ast.HBTBuiltinHelper,interface,22,23,1,22,49,1,0,5,1176,0.0,0.0,0.0,49,0,35,0,0,14,49,0,0,0,0,0,0,0,0,0,0,0,2,149,49,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\CaseInsensitiveComparator.java,io.mycat.util.CaseInsensitiveComparator$Key,innerclass,2,2,0,2,3,1,0,1,1,0.5,0.0,0.0,3,0,2,1,0,0,2,0,0,0,2,0,2,0,0,0,2,0,1,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,18,26,0
C:\Users\Acer\Desktop\cloned\Mycat2\plug\src\main\java\io\mycat\plug\loadBalance\BalanceRandom.java,io.mycat.plug.loadBalance.BalanceRandom,enum,0,1,1,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastFloatToStringFunctionFactory.java,io.ordinate.engine.function.cast.CastFloatToStringFunctionFactory$Func,innerclass,3,3,0,3,5,2,0,4,0,0.41666666,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,2,0,1,2,0,0,23,4,0,0,0,0,0,0,6,0,5,1,0,0,0,19,10,0
C:\Users\Acer\Desktop\cloned\Mycat2\hbt\src\main\java\io\mycat\hbt\ast\query\CommandSchema.java,io.mycat.hbt.ast.query.CommandSchema,class,5,8,3,5,2,3,0,1,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\mycat2\src\main\java\io\mycat\sqlhandler\dql\MySQLCheckHandler.java,io.mycat.sqlhandler.dql.MySQLCheckHandler,class,16,18,2,16,11,2,0,45,1,0.0,NaN,NaN,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,69,3,1,1,1,0,10,2,17,2,18,2,0,1,3,61,1,0
C:\Users\Acer\Desktop\cloned\Mycat2\common\src\main\java\io\mycat\util\packet\CommitWritePacket.java,io.mycat.util.packet.CommitWritePacket,class,2,3,1,2,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1025,0
C:\Users\Acer\Desktop\cloned\Mycat2\executor\src\main\java\io\ordinate\engine\function\cast\CastSymbolToByteFunctionFactory.java,io.ordinate.engine.function.cast.CastSymbolToByteFunctionFactory,class,6,6,0,6,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,0,0,1,1,0,0,0,0,0,1,0,15,1,0
